1922,Agricultural Extension Education,agricultural-extension-education
1922,Animal Husbandry,animal-husbandry
1922,Dairy Science,dairy-science
1922,Poultry Science,poultry-science
1922,Fisheries Science,fisheries-science
1922,Environmental Science,environmental-science
1922,Climate Smart Agriculture,climate-smart-agriculture
1922,Integrated Farming Systems,integrated-farming-systems
1922,Integrated Pest Management (IPM),integrated-pest-management-ipm
1922,Integrated Nutrient Management (INM),integrated-nutrient-management-inm
1922,General Knowledge,general-knowledge
1922,Current Affairs,current-affairs
1922,General Science,general-science
1922,Indian Agriculture,indian-agriculture
1922,Agriculture Schemes & Government Policies,agriculture-schemes-government-policies
1922,Computer Knowledge,computer-knowledge
1922,Quantitative Aptitude,quantitative-aptitude
1922,Reasoning Ability,reasoning-ability
1922,English Language,english-language
1922,Hindi Language,hindi-language
1924,Statistics of Indian Agriculture (Cereals & Pulses),statistics-of-indian-agriculture-cereals-pulses
1924,Agricultural Economics,agricultural-economics
1924,Cell Biology,cell-biology
1924,Plant Tissues,plant-tissues
1924,Plant Organs & Organ Systems,plant-organs-organ-systems
1924,Genetics,genetics
1924,Plant Classification,plant-classification
1924,Plant Diversity,plant-diversity
1924,Plant Ecology,plant-ecology
1924,Photosynthesis,photosynthesis
1924,Respiration,respiration
1924,Plant Growth & Movement,plant-growth-movement
1924,Basics of Biochemistry,basics-of-biochemistry
1924,Animal Cell,animal-cell
1924,Animal Tissues,animal-tissues
1924,Organ Systems,organ-systems
1924,Heredity & Variation,heredity-variation
1924,Animal Classification,animal-classification
1924,Microorganisms,microorganisms
1924,Insects,insects
1924,Rodents,rodents
1924,Elementary Entomology,elementary-entomology
1924,Plant Protection,plant-protection
1924,Chemical Bonding,chemical-bonding
1924,Organic Chemistry,organic-chemistry
1924,Alkanes,alkanes
1924,Alkenes,alkenes
1924,Alkynes,alkynes
1924,Alcohols,alcohols
1924,Aldehydes,aldehydes
1924,Carboxylic Acids,carboxylic-acids
1924,Inorganic Chemistry,inorganic-chemistry
1924,Chemistry in Everyday Life,chemistry-in-everyday-life
1924,Measurements,measurements
1924,Basic Physics,basic-physics
1924,Light,light
1924,Electricity,electricity
1924,English Language,english-language
1924,Reasoning Ability,reasoning-ability
1924,Numerical Aptitude,numerical-aptitude
1924,General Studies / General Awareness,general-studies-general-awareness
1924,Current Affairs,current-affairs
1943,Civil Engineering,civil-engineering
1943,Electrical Engineering,electrical-engineering
1943,Electronics & Communication Engineering (ECE),electronics-communication-engineering-ece
1943,Computer Science Engineering (CSE),computer-science-engineering-cse
1943,Information Technology (IT),information-technology-it
1943,Mechanical Engineering (for specific recruitments),mechanical-engineering-for-specific-recruitments
1943,Fire Engineering (Fire Services),fire-engineering-fire-services
1943,Architecture,architecture
1943,Engineering Mathematics,engineering-mathematics
1943,Strength of Materials,strength-of-materials
1943,Structural Analysis,structural-analysis
1943,RCC Design,rcc-design
1943,Steel Structures,steel-structures
1943,Geotechnical Engineering,geotechnical-engineering
1943,Fluid Mechanics,fluid-mechanics
1943,Hydraulics,hydraulics
1943,Environmental Engineering,environmental-engineering
1943,Transportation Engineering,transportation-engineering
1943,Surveying,surveying
1943,Building Materials,building-materials
1943,Estimation & Costing,estimation-costing
1943,Construction Management,construction-management
1943,Irrigation Engineering,irrigation-engineering
1943,Circuit Theory,circuit-theory
1943,Electrical Machines,electrical-machines
1943,Power Systems,power-systems
1943,Power Electronics,power-electronics
1943,Control Systems,control-systems
1943,Signals & Systems,signals-systems
1943,Network Theory,network-theory
1943,Measurements & Instrumentation,measurements-instrumentation
1943,Electrical Drives,electrical-drives
1943,High Voltage Engineering,high-voltage-engineering
1943,Switchgear & Protection,switchgear-protection
1943,Analog Electronics,analog-electronics
1943,Digital Electronics,digital-electronics
1943,Electronic Devices,electronic-devices
1943,Analog Circuits,analog-circuits
1943,Communication Systems,communication-systems
1943,Electromagnetic Theory,electromagnetic-theory
1943,Microwave Engineering,microwave-engineering
1943,Antennas & Wave Propagation,antennas-wave-propagation
1943,Digital Signal Processing (DSP),digital-signal-processing-dsp
1943,Microprocessors & Microcontrollers,microprocessors-microcontrollers
1943,VLSI Design,vlsi-design
1943,Programming & Data Structures,programming-data-structures
1943,Algorithms,algorithms
1943,Operating Systems,operating-systems
1943,Database Management Systems (DBMS),database-management-systems-dbms
1943,Computer Networks,computer-networks
1943,Software Engineering,software-engineering
1943,Compiler Design,compiler-design
1943,Theory of Computation,theory-of-computation
1943,Computer Organization & Architecture,computer-organization-architecture
1943,Digital Logic,digital-logic
1943,Web Technologies,web-technologies
1943,Cyber Security,cyber-security
1943,Cloud Computing,cloud-computing
1943,Engineering Mechanics,engineering-mechanics
1943,Theory of Machines,theory-of-machines
1943,Machine Design,machine-design
1943,Manufacturing Processes,manufacturing-processes
1943,Thermodynamics,thermodynamics
1943,Heat Transfer,heat-transfer
1943,Refrigeration & Air Conditioning,refrigeration-air-conditioning
1943,IC Engines,ic-engines
1943,Industrial Engineering,industrial-engineering
1943,Production Engineering,production-engineering
1943,Engineering Materials,engineering-materials
1943,Fire Prevention & Protection,fire-prevention-protection
1943,Fire Dynamics,fire-dynamics
1943,Fire Safety Engineering,fire-safety-engineering
1943,Fire Detection & Alarm Systems,fire-detection-alarm-systems
1943,Industrial Safety,industrial-safety
1943,Fire Fighting Equipment,fire-fighting-equipment
1943,Fire Risk Assessment,fire-risk-assessment
1943,Disaster Management,disaster-management
1943,Building Fire Safety,building-fire-safety
1943,Emergency Response Management,emergency-response-management
1943,Architectural Design,architectural-design
1943,Building Construction,building-construction
1943,Town Planning,town-planning
1943,Environmental Planning,environmental-planning
1943,Building Services,building-services
1943,Landscape Architecture,landscape-architecture
1943,History of Architecture,history-of-architecture
1943,Structural Systems,structural-systems
1943,Estimation & Professional Practice,estimation-professional-practice
1943,General Knowledge,general-knowledge
1943,General Intelligence & Reasoning,general-intelligence-reasoning
1943,Quantitative Aptitude,quantitative-aptitude
1943,English Language,english-language
1943,General Aptitude,general-aptitude
1932,Mechanical Engineering (ME),mechanical-engineering-me
1932,Chemical Engineering (CH),chemical-engineering-ch
1932,Metallurgical Engineering (MT),metallurgical-engineering-mt
1932,Electrical Engineering (EE),electrical-engineering-ee
1932,Electronics Engineering / Electronics & Communication Engineering (EC),electronics-engineering-electronics-communication-engineering-ec
1932,Computer Science Engineering (CS),computer-science-engineering-cs
1932,Instrumentation Engineering (IN),instrumentation-engineering-in
1932,Civil Engineering (CE),civil-engineering-ce
1932,Engineering Mechanics,engineering-mechanics
1932,Strength of Materials,strength-of-materials
1932,Theory of Machines,theory-of-machines
1932,Machine Design,machine-design
1932,Manufacturing Processes,manufacturing-processes
1932,Production Engineering,production-engineering
1932,Industrial Engineering,industrial-engineering
1932,Fluid Mechanics,fluid-mechanics
1932,Thermodynamics,thermodynamics
1932,Heat Transfer,heat-transfer
1932,Refrigeration and Air Conditioning,refrigeration-and-air-conditioning
1932,Internal Combustion (IC) Engines,internal-combustion-ic-engines
1932,Power Plant Engineering,power-plant-engineering
1932,Engineering Materials,engineering-materials
1932,Metrology and Inspection,metrology-and-inspection
1932,Engineering Mathematics,engineering-mathematics
1932,Process Calculations,process-calculations
1932,Mass Transfer,mass-transfer
1932,Chemical Reaction Engineering,chemical-reaction-engineering
1932,Process Control,process-control
1932,Mechanical Operations,mechanical-operations
1932,Chemical Technology,chemical-technology
1932,Plant Design,plant-design
1932,Chemical Process Principles,chemical-process-principles
1932,Physical Metallurgy,physical-metallurgy
1932,Mechanical Metallurgy,mechanical-metallurgy
1932,Extractive Metallurgy,extractive-metallurgy
1932,Materials Science,materials-science
1932,Iron & Steel Making,iron-steel-making
1932,Heat Treatment,heat-treatment
1932,Welding Technology,welding-technology
1932,Corrosion Engineering,corrosion-engineering
1932,Powder Metallurgy,powder-metallurgy
1932,Failure Analysis,failure-analysis
1932,Circuit Theory,circuit-theory
1932,Electrical Machines,electrical-machines
1932,Power Systems,power-systems
1932,Power Electronics,power-electronics
1932,Control Systems,control-systems
1932,Signals & Systems,signals-systems
1932,Network Theory,network-theory
1932,Measurements,measurements
1932,Electrical Drives,electrical-drives
1932,High Voltage Engineering,high-voltage-engineering
1932,Switchgear & Protection,switchgear-protection
1932,Analog Electronics,analog-electronics
1932,Digital Electronics,digital-electronics
1932,Electronic Devices,electronic-devices
1932,Analog Circuits,analog-circuits
1932,Communication Systems,communication-systems
1932,Electromagnetic Theory,electromagnetic-theory
1932,Microwave Engineering,microwave-engineering
1932,Antennas,antennas
1932,Digital Signal Processing (DSP),digital-signal-processing-dsp
1932,Microprocessors,microprocessors
1932,Microcontrollers,microcontrollers
1932,VLSI Design,vlsi-design
1932,Programming,programming
1932,Data Structures,data-structures
1932,Algorithms,algorithms
1932,Operating Systems,operating-systems
1932,Database Management Systems (DBMS),database-management-systems-dbms
1932,Computer Networks,computer-networks
1932,Software Engineering,software-engineering
1932,Compiler Design,compiler-design
1932,Theory of Computation,theory-of-computation
1932,Computer Organization,computer-organization
1932,Digital Logic,digital-logic
1932,Web Technologies,web-technologies
1932,Cyber Security,cyber-security
1932,Sensors & Transducers,sensors-transducers
1932,Structural Analysis,structural-analysis
1932,RCC Design,rcc-design
1932,Steel Structures,steel-structures
1932,Geotechnical Engineering,geotechnical-engineering
1932,Hydraulics,hydraulics
1932,Environmental Engineering,environmental-engineering
1932,Transportation Engineering,transportation-engineering
1932,Surveying,surveying
1932,Building Materials,building-materials
1932,Construction Management,construction-management
1932,Estimation & Costing,estimation-costing
1932,Irrigation Engineering,irrigation-engineering
1934,Electronics Engineering,electronics-engineering
1934,Electronics & Communication Engineering (ECE),electronics-communication-engineering-ece
1934,Electronics & Telecommunication Engineering,electronics-telecommunication-engineering
1934,Communication Engineering,communication-engineering
1934,Telecommunication Engineering,telecommunication-engineering
1934,Electrical Engineering,electrical-engineering
1934,Electrical & Electronics Engineering (EEE),electrical-electronics-engineering-eee
1934,Mechanical Engineering,mechanical-engineering
1934,Computer Science Engineering (CSE),computer-science-engineering-cse
1934,Information Technology (IT) (for some BEL notifications),information-technology-it-for-some-bel-notifications
1934,Civil Engineering (for specific Deputy Engineer/Project Engineer recruitments),civil-engineering-for-specific-deputy-engineer-project-engineer-recruitments
1934,Architecture (only in specific BEL recruitment notifications),architecture-only-in-specific-bel-recruitment-notifications
1934,Horticulture (only for certain non-core engineering technical recruitments),horticulture-only-for-certain-non-core-engineering-technical-recruitments
1934,Engineering Mathematics,engineering-mathematics
1934,Technical Subjects of the Candidate's Engineering Discipline,technical-subjects-of-the-candidates-engineering-discipline
1934,General Aptitude,general-aptitude
1934,Reasoning Ability,reasoning-ability
1934,English Language,english-language
1934,Basic Computer Knowledge (for some posts),basic-computer-knowledge-for-some-posts
1935,Mechanical Engineering,mechanical-engineering
1935,Electrical Engineering,electrical-engineering
1935,Electronics Engineering,electronics-engineering
1935,Electronics & Communication Engineering (ECE),electronics-communication-engineering-ece
1935,Civil Engineering,civil-engineering
1935,Chemical Engineering,chemical-engineering
1935,Metallurgical Engineering (Metallurgy),metallurgical-engineering-metallurgy
1935,Information Technology (IT) (in some recruitment notifications),information-technology-it-in-some-recruitment-notifications
1935,Computer Science Engineering (CSE) (treated as equivalent to IT in some recruitments),computer-science-engineering-cse-treated-as-equivalent-to-it-in-some-recruitments
1935,Industrial Engineering,industrial-engineering
1935,Industrial & Production Engineering,industrial-production-engineering
1935,Production Engineering,production-engineering
1935,Production & Industrial Engineering,production-industrial-engineering
1935,Production Technology,production-technology
1935,Mechanical Production Engineering,mechanical-production-engineering
1935,Manufacturing Engineering,manufacturing-engineering
1935,Manufacturing Technology,manufacturing-technology
1935,Manufacturing Process & Automation,manufacturing-process-automation
1935,Mechatronics Engineering,mechatronics-engineering
1935,Thermal Engineering,thermal-engineering
1935,Power Engineering,power-engineering
1935,Power Plant Engineering,power-plant-engineering
1935,Electrical & Electronics Engineering (EEE),electrical-electronics-engineering-eee
1935,Power Systems Engineering,power-systems-engineering
1935,Power Electronics Engineering,power-electronics-engineering
1935,High Voltage Engineering,high-voltage-engineering
1935,Electrical Instrumentation & Control Engineering,electrical-instrumentation-control-engineering
1935,Metallurgical & Materials Engineering,metallurgical-materials-engineering
1935,Materials Engineering,materials-engineering
1935,Extractive Metallurgy,extractive-metallurgy
1935,Process Metallurgy,process-metallurgy
1935,Foundry Technology,foundry-technology
1935,Technical Subject (Candidate's Engineering Discipline),technical-subject-candidates-engineering-discipline
1935,Reasoning Ability,reasoning-ability
1935,General Knowledge,general-knowledge
1935,General English,general-english
1930,Aeronautical Engineering,aeronautical-engineering
1930,Aerospace Engineering,aerospace-engineering
1930,Automobile Engineering,automobile-engineering
1930,Biomedical Engineering,biomedical-engineering
1930,Biotechnology,biotechnology
1930,Ceramic Engineering,ceramic-engineering
1930,Chemical Engineering,chemical-engineering
1930,Civil Engineering,civil-engineering
1930,Computer Engineering,computer-engineering
1930,Computer Science & Engineering (CSE),computer-science-engineering-cse
1930,Electrical Engineering,electrical-engineering
1930,Electrical & Electronics Engineering (EEE),electrical-electronics-engineering-eee
1930,Electronics Engineering,electronics-engineering
1930,Electronics & Communication Engineering (ECE),electronics-communication-engineering-ece
1930,Electronics & Instrumentation Engineering,electronics-instrumentation-engineering
1930,Electronics & Telecommunication Engineering,electronics-telecommunication-engineering
1930,Environmental Engineering,environmental-engineering
1930,Food Technology,food-technology
1930,Industrial Engineering,industrial-engineering
1930,Information Technology (IT),information-technology-it
1930,Marine Engineering,marine-engineering
1930,Materials Science & Engineering,materials-science-engineering
1930,Mechanical Engineering,mechanical-engineering
1930,Mechatronics Engineering,mechatronics-engineering
1930,Metallurgical Engineering,metallurgical-engineering
1930,Mining Engineering,mining-engineering
1930,Naval Architecture,naval-architecture
1930,Petroleum Engineering,petroleum-engineering
1930,Plastic Engineering,plastic-engineering
1930,Polymer Engineering,polymer-engineering
1930,Production Engineering,production-engineering
1930,Robotics Engineering,robotics-engineering
1930,Rubber Technology,rubber-technology
1930,Textile Engineering,textile-engineering
1930,Botany,botany
1930,Chemistry,chemistry
1930,Computer Science,computer-science
1930,Geology,geology
1930,Mathematics,mathematics
1930,Microbiology,microbiology
1930,Physics,physics
1930,Zoology,zoology
1938,Chemical Engineering,chemical-engineering
1938,Petrochemical Engineering,petrochemical-engineering
1938,Chemical Technology,chemical-technology
1938,Petrochemical Technology,petrochemical-technology
1938,Chemical Technology & Polymer Science,chemical-technology-polymer-science
1938,Chemical Technology & Plastic Technology,chemical-technology-plastic-technology
1938,Mechanical Engineering,mechanical-engineering
1938,Production Engineering,production-engineering
1938,Production & Industrial Engineering,production-industrial-engineering
1938,Manufacturing Engineering,manufacturing-engineering
1938,Mechanical & Automobile Engineering,mechanical-automobile-engineering
1938,Electrical Engineering,electrical-engineering
1938,"Electrical, Electronics & Power Engineering",electrical-electronics-power-engineering
1938,Electrical & Electronics Engineering,electrical-electronics-engineering
1938,Electrical & Power Engineering,electrical-power-engineering
1938,Instrumentation Engineering,instrumentation-engineering
1938,Electronics & Instrumentation Engineering,electronics-instrumentation-engineering
1938,Electronics Engineering,electronics-engineering
1938,Computer Science Engineering,computer-science-engineering
1938,Information Technology,information-technology
1938,MCA (Master of Computer Applications),mca-master-of-computer-applications
1936,Aeronautical Engineering,aeronautical-engineering
1936,Aerospace Engineering,aerospace-engineering
1936,Mechanical Engineering,mechanical-engineering
1936,Electrical Engineering,electrical-engineering
1936,Electronics Engineering,electronics-engineering
1936,Electronics & Communication Engineering (ECE),electronics-communication-engineering-ece
1936,Electrical & Electronics Engineering (EEE),electrical-electronics-engineering-eee
1936,Computer Science Engineering (CSE),computer-science-engineering-cse
1936,Information Technology (IT),information-technology-it
1936,Information Science Engineering,information-science-engineering
1936,Computer Engineering,computer-engineering
1936,Software Engineering,software-engineering
1936,Instrumentation & Control Engineering,instrumentation-control-engineering
1936,Applied Electronics & Instrumentation,applied-electronics-instrumentation
1936,Instrumentation Engineering,instrumentation-engineering
1936,Metallurgical Engineering,metallurgical-engineering
1936,Materials Engineering,materials-engineering
1936,Metallurgy & Materials Engineering,metallurgy-materials-engineering
1936,Material Science Engineering,material-science-engineering
1936,Production Engineering,production-engineering
1936,Industrial Engineering,industrial-engineering
1936,Manufacturing Engineering,manufacturing-engineering
1936,Mechanical & Industrial Engineering,mechanical-industrial-engineering
1936,Mechanical & Production Engineering,mechanical-production-engineering
1936,Industrial & Production Engineering,industrial-production-engineering
1936,Manufacturing Science & Engineering,manufacturing-science-engineering
1936,Production & Industrial Engineering,production-industrial-engineering
1936,Computer Systems Engineering,computer-systems-engineering
1936,Information Systems Engineering,information-systems-engineering
1936,Computer Technology Engineering,computer-technology-engineering
1936,Electrical & Instrumentation Engineering,electrical-instrumentation-engineering
1936,General Awareness,general-awareness
1936,English Language,english-language
1936,Reasoning Ability,reasoning-ability
1936,Technical/Engineering,technical-engineering
1931,Network Theory,network-theory
1931,Electronic Devices,electronic-devices
1931,Analog Circuits,analog-circuits
1931,Digital Circuits,digital-circuits
1931,Signals and Systems,signals-and-systems
1931,Control Systems,control-systems
1931,Communications,communications
1931,Electromagnetics,electromagnetics
1931,Analog Communication,analog-communication
1931,Digital Communication,digital-communication
1931,Microprocessors,microprocessors
1931,Microcontrollers,microcontrollers
1931,Embedded Systems,embedded-systems
1931,VLSI Design,vlsi-design
1931,Digital Signal Processing (DSP),digital-signal-processing-dsp
1931,Computer Organization,computer-organization
1931,Engineering Mathematics,engineering-mathematics
1931,Engineering Mechanics,engineering-mechanics
1931,Strength of Materials,strength-of-materials
1931,Theory of Machines,theory-of-machines
1931,Machine Design,machine-design
1931,Fluid Mechanics,fluid-mechanics
1931,Fluid Machinery,fluid-machinery
1931,Thermodynamics,thermodynamics
1931,Heat Transfer,heat-transfer
1931,Refrigeration & Air Conditioning,refrigeration-air-conditioning
1931,IC Engines,ic-engines
1931,Power Plant Engineering,power-plant-engineering
1931,Manufacturing Engineering,manufacturing-engineering
1931,Production Engineering,production-engineering
1931,Industrial Engineering,industrial-engineering
1931,Material Science,material-science
1931,Programming & Data Structures,programming-data-structures
1931,Algorithms,algorithms
1931,Computer Organization & Architecture,computer-organization-architecture
1931,Operating Systems,operating-systems
1931,Database Management Systems (DBMS),database-management-systems-dbms
1931,Computer Networks,computer-networks
1931,Theory of Computation,theory-of-computation
1931,Compiler Design,compiler-design
1931,Digital Logic,digital-logic
1931,Software Engineering,software-engineering
1931,Object-Oriented Programming (OOP),object-oriented-programming-oop
1931,Web Technologies,web-technologies
1931,Artificial Intelligence (Basics),artificial-intelligence-basics
1931,Discrete Mathematics,discrete-mathematics
1931,Electrical Circuits,electrical-circuits
1931,Electromagnetic Fields,electromagnetic-fields
1931,Electrical Machines,electrical-machines
1931,Power Systems,power-systems
1931,Power Electronics,power-electronics
1931,Analog Electronics,analog-electronics
1931,Digital Electronics,digital-electronics
1931,Measurements & Instrumentation,measurements-instrumentation
1931,Network Analysis,network-analysis
1931,Structural Analysis,structural-analysis
1931,Reinforced Cement Concrete (RCC),reinforced-cement-concrete-rcc
1931,Steel Structures,steel-structures
1931,Geotechnical Engineering,geotechnical-engineering
1931,Surveying,surveying
1931,Building Materials,building-materials
1931,Construction Planning & Management,construction-planning-management
1931,Environmental Engineering,environmental-engineering
1931,Water Resources Engineering,water-resources-engineering
1931,Transportation Engineering,transportation-engineering
1931,Refrigeration Cycles,refrigeration-cycles
1931,Air Conditioning,air-conditioning
1931,HVAC Systems,hvac-systems
1931,Psychrometry,psychrometry
1931,Compressors,compressors
1931,Refrigerants,refrigerants
1931,Architectural Design,architectural-design
1931,Building Construction,building-construction
1931,History of Architecture,history-of-architecture
1931,Theory of Architecture,theory-of-architecture
1931,Environmental Planning,environmental-planning
1931,Urban Planning,urban-planning
1931,Landscape Architecture,landscape-architecture
1931,Building Services,building-services
1931,Estimation & Costing,estimation-costing
1931,Structural Systems,structural-systems
1941,Engineering Mathematics,engineering-mathematics
1941,Engineering Mechanics,engineering-mechanics
1941,Strength of Materials,strength-of-materials
1941,Structural Analysis,structural-analysis
1941,Reinforced Cement Concrete (RCC),reinforced-cement-concrete-rcc
1941,Steel Structures,steel-structures
1941,Building Materials,building-materials
1941,Surveying,surveying
1941,Soil Mechanics,soil-mechanics
1941,Foundation Engineering,foundation-engineering
1941,Fluid Mechanics,fluid-mechanics
1941,Hydrology,hydrology
1941,Irrigation Engineering,irrigation-engineering
1941,Water Resources Engineering,water-resources-engineering
1941,Environmental Engineering,environmental-engineering
1941,Transportation Engineering,transportation-engineering
1941,Construction Planning & Management,construction-planning-management
1941,Estimation & Costing,estimation-costing
1941,Electrical Circuits,electrical-circuits
1941,Network Theory,network-theory
1941,Electrical Machines,electrical-machines
1941,Power Systems,power-systems
1941,Power Electronics,power-electronics
1941,Control Systems,control-systems
1941,Analog Electronics,analog-electronics
1941,Digital Electronics,digital-electronics
1941,Measurements & Instrumentation,measurements-instrumentation
1941,Electromagnetic Fields,electromagnetic-fields
1941,High Voltage Engineering,high-voltage-engineering
1941,Electrical Utilization,electrical-utilization
1941,Theory of Machines,theory-of-machines
1941,Machine Design,machine-design
1941,Manufacturing Engineering,manufacturing-engineering
1941,Production Engineering,production-engineering
1941,Thermodynamics,thermodynamics
1941,Heat Transfer,heat-transfer
1941,Fluid Machinery,fluid-machinery
1941,Refrigeration & Air Conditioning,refrigeration-air-conditioning
1941,Power Plant Engineering,power-plant-engineering
1941,Industrial Engineering,industrial-engineering
1941,Materials Science,materials-science
1941,Engineering Drawing,engineering-drawing
1941,Hydroelectric Power Plants,hydroelectric-power-plants
1941,Hydraulic Turbines,hydraulic-turbines
1941,Pumps & Pumping Systems,pumps-pumping-systems
1941,Dams & Reservoir Engineering,dams-reservoir-engineering
1941,Hydrology & Watershed Management,hydrology-watershed-management
1941,Renewable Energy Systems,renewable-energy-systems
1941,Energy Conservation,energy-conservation
1941,Power Generation,power-generation
1941,Transmission & Distribution Basics,transmission-distribution-basics
1941,Engineering Ethics,engineering-ethics
1941,Safety Engineering,safety-engineering
1941,Quality Control & Quality Assurance,quality-control-quality-assurance
1941,Project Management,project-management
1941,Civil Engineering,civil-engineering
1941,Electrical Engineering,electrical-engineering
1941,Mechanical Engineering,mechanical-engineering
1933,Engineering Mathematics,engineering-mathematics
1933,Strength of Materials,strength-of-materials
1933,Structural Analysis,structural-analysis
1933,Reinforced Cement Concrete (RCC),reinforced-cement-concrete-rcc
1933,Steel Structures,steel-structures
1933,Building Materials,building-materials
1933,Surveying,surveying
1933,Soil Mechanics,soil-mechanics
1933,Foundation Engineering,foundation-engineering
1933,Fluid Mechanics,fluid-mechanics
1933,Hydrology,hydrology
1933,Irrigation Engineering,irrigation-engineering
1933,Environmental Engineering,environmental-engineering
1933,Transportation Engineering,transportation-engineering
1933,Construction Planning & Management,construction-planning-management
1933,Estimation & Costing,estimation-costing
1933,Engineering Mechanics,engineering-mechanics
1933,Theory of Machines,theory-of-machines
1933,Machine Design,machine-design
1933,Manufacturing Engineering,manufacturing-engineering
1933,Production Engineering,production-engineering
1933,Thermodynamics,thermodynamics
1933,Heat Transfer,heat-transfer
1933,Fluid Machinery,fluid-machinery
1933,Refrigeration & Air Conditioning,refrigeration-air-conditioning
1933,Power Plant Engineering,power-plant-engineering
1933,Industrial Engineering,industrial-engineering
1933,Materials Science,materials-science
1933,Engineering Drawing,engineering-drawing
1933,Network Theory,network-theory
1933,Electrical Circuits,electrical-circuits
1933,Electrical Machines,electrical-machines
1933,Power Systems,power-systems
1933,Power Electronics,power-electronics
1933,Control Systems,control-systems
1933,Analog Electronics,analog-electronics
1933,Digital Electronics,digital-electronics
1933,Measurements & Instrumentation,measurements-instrumentation
1933,Electromagnetic Fields,electromagnetic-fields
1933,High Voltage Engineering,high-voltage-engineering
1933,Electrical Utilization,electrical-utilization
1933,Electronic Devices,electronic-devices
1933,Signals & Systems,signals-systems
1933,Communication Systems,communication-systems
1933,Electromagnetic Theory,electromagnetic-theory
1933,Microprocessors & Microcontrollers,microprocessors-microcontrollers
1933,VLSI Design,vlsi-design
1933,Embedded Systems,embedded-systems
1933,Sensors & Transducers,sensors-transducers
1933,Industrial Instrumentation,industrial-instrumentation
